kind,source,target,source_subsystem,target_subsystem
symbol,renderer/gpu_sorter.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,renderer/resource_owner_mismatch_contract.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,renderer/gpu_debug_utils.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/gpu_sorter.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/gpu_sorter.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/gpu_sorter.h,renderer/pipeline_io_contracts.h,renderer,renderer
symbol,renderer/gpu_sorting_config.cpp,renderer/gpu_sorting_config.h,renderer,renderer
symbol,renderer/gpu_sorting_config.h,core/gaussian_data.h,renderer,core
symbol,renderer/gpu_sorting_config.h,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/instance_pipeline_contract.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/instance_pipeline_contract.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/painterly_pass_graph.cpp,renderer/painterly_pass_graph.h,renderer,renderer
symbol,renderer/painterly_pass_graph.cpp,renderer/painterly_pass_graph.h,renderer,renderer
symbol,renderer/painterly_pass_graph.cpp,renderer/painterly_pass_graph.h,renderer,renderer
symbol,renderer/pipeline_feature_set.cpp,renderer/pipeline_feature_set.h,renderer,renderer
symbol,renderer/pipeline_feature_set.cpp,core/quality_tier_config.h,renderer,core
symbol,renderer/quantization_config.cpp,renderer/quantization_config.h,renderer,renderer
symbol,renderer/quantization_config.h,core/gaussian_data.h,renderer,core
symbol,renderer/render_config_orchestrator.cpp,resources/color_grading_resource.h,renderer,resources
symbol,renderer/render_config_orchestrator.cpp,core/gaussian_splat_asset.h,renderer,core
symbol,renderer/render_config_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_config_orchestrator.cpp,interfaces/interactive_state_manager.h,renderer,interfaces
symbol,renderer/render_config_orchestrator.cpp,renderer/painterly_pass_graph.h,renderer,renderer
symbol,renderer/render_config_orchestrator.cpp,interfaces/painterly_renderer.h,renderer,interfaces
symbol,renderer/render_config_orchestrator.cpp,renderer/render_config_orchestrator.h,renderer,renderer
symbol,renderer/render_config_orchestrator.h,resources/color_grading_resource.h,renderer,resources
symbol,renderer/render_config_orchestrator.h,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_config_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_config_orchestrator.h,renderer/render_types/render_config_types.h,renderer,renderer
symbol,renderer/render_config_orchestrator.h,interfaces/interactive_state_manager.h,renderer,interfaces
symbol,renderer/render_config_orchestrator.h,interfaces/painterly_renderer_interfaces.h,renderer,interfaces
symbol,renderer/render_config_orchestrator.h,interfaces/painterly_renderer.h,renderer,interfaces
symbol,renderer/render_config_orchestrator.h,renderer/render_types/render_config_types.h,renderer,renderer
symbol,renderer/render_data_orchestrator.cpp,core/streaming_config_overrides.h,renderer,core
symbol,renderer/render_data_orchestrator.cpp,core/gaussian_data.h,renderer,core
symbol,renderer/render_data_orchestrator.cpp,core/gaussian_data.h,renderer,core
symbol,renderer/render_data_orchestrator.cpp,core/gaussian_splat_asset.h,renderer,core
symbol,renderer/render_data_orchestrator.cpp,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_data_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_data_orchestrator.cpp,core/gaussian_streaming.h,renderer,core
symbol,renderer/render_data_orchestrator.cpp,renderer/render_data_orchestrator.h,renderer,renderer
symbol,renderer/render_data_orchestrator.cpp,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_data_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_data_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_data_orchestrator.h,core/streaming_config_overrides.h,renderer,core
symbol,renderer/render_data_orchestrator.h,core/gaussian_data.h,renderer,core
symbol,renderer/render_data_orchestrator.h,core/gaussian_splat_asset.h,renderer,core
symbol,renderer/render_data_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_data_orchestrator.h,core/gaussian_streaming.h,renderer,core
symbol,renderer/render_data_orchestrator.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_data_orchestrator.h,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_data_orchestrator.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,interfaces/debug_overlay_interfaces.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.cpp,interfaces/debug_overlay_system.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,interfaces/output_compositor.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.cpp,compute/compute_infrastructure.h,renderer,compute
symbol,renderer/render_debug_state_orchestrator.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.h,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.h,interfaces/debug_overlay_system.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.h,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.h,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.h,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.h,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_debug_state_orchestrator.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_debug_state_orchestrator.h,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/render_device_orchestrator.cpp,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_device_orchestrator.cpp,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_device_orchestrator.cpp,interfaces/gpu_sorting_pipeline.h,renderer,interfaces
symbol,renderer/render_device_orchestrator.cpp,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_device_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_device_orchestrator.cpp,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_device_orchestrator.cpp,renderer/render_device_orchestrator.h,renderer,renderer
symbol,renderer/render_device_orchestrator.cpp,renderer/rendering_error.h,renderer,renderer
symbol,renderer/render_device_orchestrator.cpp,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_device_orchestrator.h,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_device_orchestrator.h,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_device_orchestrator.h,interfaces/gpu_sorting_pipeline.h,renderer,interfaces
symbol,renderer/render_device_orchestrator.h,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_device_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_device_orchestrator.h,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_device_orchestrator.h,renderer/rendering_error.h,renderer,renderer
symbol,renderer/render_device_orchestrator.h,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_diagnostics_orchestrator.cpp,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,interfaces/debug_overlay_system.h,renderer,interfaces
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,core/streaming_runtime_state.h,renderer,core
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_types/render_frame_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_frame_context_manager.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_types/render_frame_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,core/gaussian_data.h,renderer,core
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/rendering_diagnostics.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,core/gaussian_streaming.h,renderer,core
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/painterly_pass_graph.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_diagnostics_orchestrator.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/rendering_error.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_types/render_performance_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/sorting_config.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,compute/compute_infrastructure.h,renderer,compute
symbol,renderer/render_diagnostics_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.cpp,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_diagnostics_orchestrator.cpp,core/streaming_vram_regulator.h,renderer,core
symbol,renderer/render_diagnostics_orchestrator.h,interfaces/render_device_manager.h,renderer,interfaces
symbol,renderer/render_diagnostics_orchestrator.h,core/streaming_runtime_state.h,renderer,core
symbol,renderer/render_diagnostics_orchestrator.h,renderer/render_types/render_frame_types.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.h,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.h,renderer/rendering_error.h,renderer,renderer
symbol,renderer/render_diagnostics_orchestrator.h,renderer/render_types/render_performance_types.h,renderer,renderer
symbol,renderer/render_frame_context_manager.cpp,renderer/render_frame_context_manager.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_frame_context_manager.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_instancing_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_instancing_orchestrator.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,interfaces/output_compositor.h,renderer,interfaces
symbol,renderer/render_instancing_orchestrator.cpp,interfaces/output_compositor.h,renderer,interfaces
symbol,renderer/render_instancing_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_instancing_orchestrator.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_pipeline_stages.cpp,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_instancing_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.h,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_instancing_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.h,interfaces/output_compositor.h,renderer,interfaces
symbol,renderer/render_instancing_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_instancing_orchestrator.h,renderer/render_pipeline_stages.cpp,renderer,renderer
symbol,renderer/render_instancing_orchestrator.h,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_output_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_output_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_output_orchestrator.cpp,interfaces/output_compositor.h,renderer,interfaces
symbol,renderer/render_output_orchestrator.cpp,interfaces/output_compositor_interfaces.h,renderer,interfaces
symbol,renderer/render_output_orchestrator.cpp,interfaces/output_compositor_interfaces.h,renderer,interfaces
symbol,renderer/render_output_orchestrator.cpp,renderer/painterly_pass_graph.h,renderer,renderer
symbol,renderer/render_output_orchestrator.cpp,interfaces/painterly_renderer.h,renderer,interfaces
symbol,renderer/render_output_orchestrator.cpp,renderer/render_output_orchestrator.h,renderer,renderer
symbol,renderer/render_output_orchestrator.h,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_output_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_output_orchestrator.h,interfaces/output_compositor.h,renderer,interfaces
symbol,renderer/render_output_orchestrator.h,interfaces/painterly_renderer.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,resources/color_grading_resource.h,renderer,resources
symbol,renderer/render_pipeline_stages.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_frame_context_manager.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,interfaces/gpu_sorting_pipeline.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_debug_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,interfaces/output_compositor.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,painterly/painterly_material.h,renderer,painterly
symbol,renderer/render_pipeline_stages.cpp,interfaces/painterly_renderer.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_performance_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/pipeline_feature_set.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_config_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_diagnostics_orchestrator.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,compute/compute_infrastructure.h,renderer,compute
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.cpp,interfaces/tile_rasterizer.h,renderer,interfaces
symbol,renderer/render_pipeline_stages.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/pipeline_feature_set.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_diagnostics_orchestrator.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_pipeline_stages.cpp,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_pipeline_io_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,compute/compute_infrastructure.h,renderer,compute
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_pipeline_stages.h,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_quality_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_quality_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_quality_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_quality_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_quality_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_quality_orchestrator.cpp,renderer/render_quality_orchestrator.h,renderer,renderer
symbol,renderer/render_quality_orchestrator.h,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_quality_orchestrator.h,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_quality_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_quality_orchestrator.h,renderer/render_types/render_performance_types.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.cpp,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.cpp,renderer/gpu_performance_monitor.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.cpp,core/gaussian_data.h,renderer,core
symbol,renderer/render_resource_orchestrator.cpp,core/gaussian_splat_manager.h,renderer,core
symbol,renderer/render_resource_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.cpp,interfaces/interactive_state_manager.h,renderer,interfaces
symbol,renderer/render_resource_orchestrator.cpp,interfaces/painterly_renderer_interfaces.h,renderer,interfaces
symbol,renderer/render_resource_orchestrator.cpp,painterly/painterly_material.h,renderer,painterly
symbol,renderer/render_resource_orchestrator.cpp,renderer/painterly_pass_graph.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.cpp,interfaces/painterly_renderer.h,renderer,interfaces
symbol,renderer/render_resource_orchestrator.cpp,renderer/pipeline_feature_set.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.cpp,interfaces/rasterizer_interfaces.h,renderer,interfaces
symbol,renderer/render_resource_orchestrator.cpp,renderer/render_resource_orchestrator.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.cpp,renderer/gpu_performance_monitor.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.cpp,interfaces/tile_rasterizer.h,renderer,interfaces
symbol,renderer/render_resource_orchestrator.cpp,renderer/tile_renderer.cpp,renderer,renderer
symbol,renderer/render_resource_orchestrator.h,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.h,renderer/pipeline_feature_set.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.h,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_resource_orchestrator.h,renderer/render_types/render_facade_state_types.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/render_sorting_orchestrator.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/gpu_buffer_raii.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_sorting_orchestrator.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,interfaces/gpu_sorting_pipeline.h,renderer,interfaces
symbol,renderer/render_sorting_orchestrator.cpp,core/gaussian_data.h,renderer,core
symbol,renderer/render_sorting_orchestrator.cpp,renderer/gaussian_splat_renderer.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/gpu_sorter.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,interfaces/gpu_culler.h,renderer,interfaces
symbol,renderer/render_sorting_orchestrator.cpp,renderer/render_debug_state_orchestrator.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/render_sorting_orchestrator.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/rendering_error.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/sort_benchmark_metrics.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/sort_fallback_policy.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/render_types/render_performance_types.h,renderer,renderer
symbol,renderer/render_sorting_orchestrator.cpp,renderer/render_types/render_state_types.h,renderer,renderer
